PCT_INHB_DD2,pXC50_3D7
10.0,5.95575
10.0,6.06392
76.0,6.02415
94.0,6.39213
7.0,6.00459
2.0,5.93337
0.0,7.0152
22.0,5.92446
75.0,6.11437
92.0,6.54094
93.0,6.51959
0.0,6.01374
6.0,5.8317
97.0,6.11081
18.0,6.12424
48.0,6.11178
98.0,6.09441
89.0,6.15411
1.0,6.02273
32.0,6.02271
1.0,6.06829
69.0,5.9736
98.0,6.66716
0.0,5.99301
27.0,6.00262
67.0,6.03815
51.0,5.7976
98.0,6.55562
21.0,6.158
84.0,6.09053
35.0,6.45423
99.0,6.95555
10.0,6.01481
96.0,6.17146
1.0,5.97633
41.0,6.50989
23.0,6.6428
91.0,7.32219
66.0,6.11836
57.0,6.04346
73.0,6.05243
98.0,6.89965
6.0,6.06077
7.0,6.06892
43.0,6.10178
98.0,6.02687
3.0,6.78018
93.0,6.23094
52.0,6.60819
65.0,6.47842
97.0,6.41678
34.0,6.06361
34.0,6.22937
56.0,5.97354
89.0,6.19934
100.0,6.77635
99.0,6.94053
94.0,6.27285
38.0,6.72212
88.0,6.14174
99.0,6.56676
59.0,6.14389
0.0,6.06742
95.0,6.1278
32.0,6.1448
99.0,6.82803
79.0,6.2331
15.0,5.98473
20.0,5.95076
97.0,6.10534
100.0,6.42894
97.0,6.06818
72.0,6.05594
42.0,6.07716
16.0,6.10395
72.0,6.56353
10.0,6.5376
2.0,6.13908
91.0,5.98635
65.0,5.95501
96.0,6.49984
70.0,6.25121
51.0,5.9982
96.0,6.77512
2.0,5.98677
31.0,6.36339
87.0,6.26716
97.0,5.81699
96.0,7.42177
47.0,6.0298
49.0,6.16232
85.0,6.10576
50.0,6.06261
58.0,6.27861
25.0,5.93701
100.0,5.98356
59.0,6.09747
0.0,6.00551
12.0,6.06892
88.0,6.40952
67.0,6.00809
45.0,6.20004
2.0,5.96826
8.0,5.98922
37.0,6.15784
62.0,5.90999
42.0,6.05675
56.0,5.95843
100.0,6.33925
91.0,6.78555
98.0,6.8494
2.0,6.19927
2.0,6.07659
75.0,6.07929
12.0,5.9722
26.0,6.05742
50.0,6.0675
86.0,6.15755
27.0,5.97409
95.0,6.09721
13.0,5.98252
100.0,6.55704
81.0,5.96464
97.0,7.18154
0.0,6.0744
13.0,5.98999
99.0,6.09373
97.0,6.12115
0.0,6.62817
35.0,6.17577
3.0,5.85417
98.0,6.60923
95.0,6.20111
97.0,6.15064
0.0,5.98092
0.0,6.02731
100.0,6.45749
3.0,6.02445
58.0,6.08104
21.0,5.97469
20.0,6.05682
97.0,7.08523
8.0,6.08333
97.0,6.14074
4.0,6.1133
96.0,6.1744
92.0,6.40187
5.0,6.01824
15.0,5.95551
83.0,6.32586
97.0,6.10948
100.0,6.07694
98.0,6.41554
0.0,7.13328
21.0,5.87691
29.0,6.23043
11.0,5.86851
36.0,6.03685
58.0,5.9915
82.0,6.0463
18.0,6.03152
97.0,6.66349
90.0,6.11884
91.0,6.17388
50.0,6.00616
96.0,6.24735
7.0,6.10715
48.0,5.96439
32.0,6.34413
18.0,5.99307
100.0,6.80505
4.0,6.07457
0.0,6.58655
96.0,6.19291
60.0,6.11072
100.0,6.14663
99.0,6.77255
21.0,6.02584
96.0,6.49405
47.0,6.06555
32.0,6.35318
9.0,6.19808
92.0,6.08331
86.0,6.10168
37.0,6.21552
0.0,6.1462
50.0,6.23371
45.0,6.16472
13.0,6.01864
88.0,6.09532
1.0,6.01904
10.0,6.18943
85.0,6.2194
95.0,6.3954
3.0,6.03645
56.0,6.11854
97.0,6.07839
44.0,6.07386
28.0,6.09627
98.0,6.14013
36.0,6.24642
45.0,6.02391
100.0,6.85398
92.0,5.84678
12.0,6.20499
92.0,6.49558
61.0,6.10604
79.0,5.94817
17.0,6.08787
19.0,6.07384
97.0,6.4672
17.0,6.08308
28.0,6.03298
42.0,6.0616
72.0,6.46392
35.0,5.76378
52.0,5.9329
100.0,6.84674
2.0,5.92577
0.0,5.98391
99.0,7.26374
100.0,6.55422
33.0,6.12337
20.0,6.11493
0.0,5.89416
0.0,5.91623
35.0,6.03178
88.0,5.86543
45.0,6.09784
33.0,6.62199
52.0,5.95221
100.0,6.71612
0.0,6.10536
24.0,5.97213
99.0,6.63311
49.0,5.87071
58.0,6.10649
98.0,6.12861
99.0,6.13594
23.0,6.67671
13.0,6.03849
99.0,6.00087
24.0,6.28891
97.0,6.08446
96.0,6.00405
98.0,6.07048
98.0,6.14924
16.0,6.05065
98.0,6.01448
95.0,6.16714
99.0,6.70458
100.0,6.38334
5.0,6.65208
0.0,5.96565
98.0,6.31881
38.0,6.48167
77.0,5.93041
15.0,5.96411
49.0,6.48654
0.0,6.06605
95.0,6.03745
71.0,6.02312
32.0,5.93847
15.0,6.01494
71.0,6.17974
66.0,6.12751
91.0,6.08928
84.0,6.08954
13.0,6.06554
96.0,6.14275
50.0,6.09625
91.0,6.05466
92.0,6.02915
100.0,6.87649
6.0,6.00917
100.0,8.02265
67.0,6.27563
35.0,6.07791
69.0,6.05194
96.0,6.1147
68.0,6.17706
92.0,6.23626
45.0,6.0613
42.0,6.162
1.0,6.06477
46.0,6.0649
78.0,6.15734
94.0,8.49485
4.0,5.99961
35.0,5.88581
99.0,6.54312
41.0,6.24448
45.0,6.49752
83.0,5.99512
0.0,5.92675
81.0,6.50884
49.0,6.06091
26.0,6.43632
5.0,6.06155
100.0,6.50153
54.0,6.52206
43.0,5.82875
95.0,8.49485
95.0,6.06923
99.0,6.47467
17.0,5.94328
38.0,6.20408
25.0,5.97012
5.0,6.17626
70.0,6.09288
97.0,6.01344
73.0,5.9318
21.0,6.0718
44.0,5.99352
50.0,6.0275
76.0,6.27284
90.0,6.18506
46.0,6.07895
12.0,6.68196
8.0,6.06613
67.0,6.1863
45.0,6.23084
13.0,6.00108
60.0,6.38932
100.0,6.8321
43.0,6.21834
90.0,6.60892
2.0,6.51694
44.0,6.07257
99.0,6.938
20.0,5.88811
3.0,6.03498
96.0,6.35658
99.0,6.16314
0.0,6.03461
80.0,6.08298
99.0,6.74127
97.0,6.61828
43.0,6.39845
5.0,6.01196
15.0,6.15598
99.0,6.09489
71.0,6.14584
79.0,6.09571
100.0,6.89409
98.0,6.62681
0.0,5.99982
66.0,6.14276
58.0,7.49783
97.0,6.65645
42.0,6.10038
48.0,6.13442
94.0,6.92473
97.0,6.29696
80.0,6.12106
44.0,6.02265
57.0,6.09792
96.0,6.80544
40.0,6.14
33.0,6.03019
32.0,6.07094
11.0,5.90085
92.0,6.13323
96.0,6.45799
73.0,5.98945
65.0,6.0017
82.0,6.6102
91.0,6.03077
22.0,6.05408
47.0,6.11492
69.0,6.06919
96.0,6.11862
0.0,6.05727
1.0,6.83859
38.0,6.04881
0.0,6.20225
100.0,7.50184
71.0,6.11686
15.0,6.15391
100.0,6.31396
55.0,6.83258
89.0,6.14975
95.0,6.3883
99.0,6.83867
47.0,6.10041
99.0,7.09531
99.0,6.5679
96.0,6.38943
60.0,6.17667
99.0,6.79471
25.0,6.05727
74.0,6.0523
76.0,6.00394
30.0,6.18397
47.0,6.28891
73.0,5.95178
58.0,6.11089
100.0,6.81852
43.0,6.04648
84.0,6.1471
2.0,6.12784
11.0,6.15857
5.0,6.03817
46.0,6.06253
38.0,6.08918
37.0,6.01106
41.0,6.37227
76.0,6.11262
3.0,6.01281
92.0,6.09724
70.0,6.07606
45.0,6.70105
28.0,5.76619
100.0,6.12461
1.0,6.04136
89.0,6.23226
76.0,6.17646
100.0,6.87303
0.0,5.88184
96.0,6.11686
50.0,6.14393
99.0,6.21065
95.0,6.0219
54.0,5.96753
83.0,6.02643
97.0,6.01261
99.0,6.54666
44.0,6.11498
99.0,6.92716
100.0,6.22022
96.0,7.48129
25.0,6.06774
100.0,6.92465
23.0,6.06794
64.0,6.72286
0.0,6.10546
95.0,6.196
37.0,5.94819
62.0,6.15817
99.0,6.42681
95.0,6.37268
61.0,6.11792
33.0,6.15166
42.0,5.93797
10.0,6.71833
100.0,6.32859
95.0,6.10333
100.0,6.76437
31.0,6.12922
85.0,6.27528
8.0,6.0252
56.0,6.0891
99.0,6.14343
96.0,5.96309
59.0,6.14883
28.0,5.90274
85.0,6.14345
0.0,6.72107
100.0,6.54102
78.0,6.73073
95.0,8.49485
96.0,6.13632
0.0,6.47873
98.0,6.7065
93.0,6.58423
0.0,6.26196
52.0,6.06387
55.0,5.9808
26.0,6.12939
17.0,6.28688
30.0,6.09077
23.0,5.98782
7.0,6.10835
35.0,6.1068
97.0,6.31407
71.0,6.34682
5.0,6.13691
37.0,5.83231
97.0,6.07006
87.0,6.00636
94.0,6.36308
17.0,5.88615
99.0,6.11203
0.0,5.93022
0.0,6.69726
93.0,6.47145
70.0,6.12883
87.0,6.14851
0.0,5.9724
99.0,6.28213
90.0,6.16182
99.0,6.54652
2.0,6.10863
98.0,6.08283
96.0,6.09097
59.0,5.90184
89.0,6.34368
93.0,6.08689
8.0,6.11938
67.0,5.97382
100.0,6.90629
63.0,6.226
23.0,5.97378
82.0,6.13342
95.0,6.52286
97.0,6.09713
20.0,6.11551
11.0,5.90584
20.0,6.08637
81.0,6.84809
1.0,5.92565
94.0,6.70812
0.0,6.70669
12.0,5.96143
97.0,6.12648
17.0,6.03932
97.0,6.10007
69.0,6.66927
97.0,6.12401
47.0,6.19935
88.0,6.12191
100.0,6.60463
13.0,6.01994
99.0,6.59733
87.0,5.9482
35.0,6.05833
92.0,6.55411
76.0,6.15046
4.0,5.91429
88.0,6.14685
2.0,5.91962
72.0,6.12273
99.0,6.64949
45.0,5.92198
8.0,6.5356
68.0,6.00218
98.0,6.04422
29.0,5.95905
98.0,6.18583
72.0,6.07625
99.0,6.1933
22.0,6.05981
69.0,6.12148
91.0,6.4198
99.0,8.49485
27.0,6.09573
90.0,6.47697
92.0,6.67285
95.0,6.44844
12.0,6.00859
53.0,6.82317
3.0,6.11522
48.0,6.14065
17.0,6.12176
61.0,6.09022
94.0,5.97057
99.0,6.1229
87.0,6.16733
64.0,6.10435
15.0,5.96255
97.0,6.18693
4.0,6.44778
30.0,5.99695
99.0,6.79352
94.0,7.28076
63.0,6.02827
67.0,6.64983
80.0,6.18938
77.0,6.14138
32.0,6.05184
98.0,6.81698
85.0,6.07315
100.0,6.41767
88.0,6.01362
13.0,6.22591
4.0,6.03386
98.0,7.07898
93.0,6.35323
94.0,8.49485
97.0,6.81424
19.0,6.10933
100.0,7.01357
32.0,5.91569
10.0,5.95917
28.0,5.98588
82.0,6.07717
99.0,6.18608
87.0,6.66742
36.0,5.90116
100.0,6.47811
100.0,6.95785
12.0,6.11624
100.0,6.75901
2.0,5.90482
97.0,6.70343
34.0,6.16792
89.0,6.644
2.0,5.8166
98.0,6.11069
94.0,8.49485
49.0,5.89627
84.0,6.14151
100.0,6.57623
4.0,5.98282
95.0,6.09758
65.0,6.53219
5.0,5.81729
100.0,6.12132
100.0,7.3561
96.0,6.22783
91.0,6.17625
100.0,6.22806
89.0,6.51562
65.0,6.54719
94.0,6.67182
56.0,6.05914
82.0,5.96884
28.0,6.21111
58.0,6.03802
37.0,6.09621
15.0,5.93878
11.0,5.93243
100.0,6.06298
100.0,5.9426
100.0,6.09356
33.0,5.94983
100.0,6.38072
39.0,6.08426
31.0,6.12656
10.0,5.92341
32.0,5.86751
99.0,7.53831
17.0,6.1892
73.0,6.03959
92.0,6.28364
90.0,6.06714
58.0,6.14672
2.0,6.73628
31.0,6.03572
90.0,6.15111
82.0,6.23084
94.0,6.19067
99.0,6.69509
68.0,6.2129
37.0,6.06745
75.0,6.21205
76.0,6.12804
80.0,6.01403
23.0,6.04529
65.0,6.00064
2.0,6.50506
99.0,6.74855
67.0,6.03893
15.0,6.07198
25.0,5.99541
0.0,6.05215
89.0,6.48092
96.0,6.62165
74.0,6.05832
27.0,6.11234
17.0,6.23675
98.0,6.00133
51.0,5.94269
93.0,6.19413
85.0,6.12559
90.0,6.01881
92.0,6.00877
99.0,6.79018
31.0,6.03785
95.0,6.42003
73.0,7.18625
68.0,6.18716
28.0,6.18117
19.0,6.06894
0.0,5.99752
1.0,6.07827
33.0,6.04011
2.0,6.11142
0.0,5.97874
32.0,6.48087
98.0,6.10699
84.0,6.15178
44.0,6.03538
95.0,6.65558
77.0,6.13414
83.0,6.02629
49.0,6.05601
26.0,6.16492
45.0,5.99524
59.0,5.97436
2.0,6.12325
82.0,6.0127
61.0,6.29697
54.0,6.10644
39.0,6.08509
97.0,6.07955
65.0,5.98177
79.0,6.23954
14.0,6.15227
77.0,6.00541
100.0,6.55273
34.0,6.12143
29.0,6.10275
96.0,6.26263
73.0,6.4564
100.0,6.25763
96.0,6.73986
86.0,6.18887
60.0,6.091
96.0,7.5018
6.0,6.42089
53.0,6.14246
91.0,6.72755
49.0,6.34353
71.0,5.99234
12.0,5.88386
31.0,6.06306
100.0,6.47471
47.0,6.14092
20.0,6.41981
28.0,5.95079
0.0,6.08693
0.0,6.03523
94.0,6.14483
29.0,6.02965
77.0,6.14509
47.0,6.22916
12.0,6.08554
24.0,6.09741
71.0,5.94963
58.0,6.13577
1.0,5.98212
9.0,5.92881
43.0,6.08145
82.0,6.53849
55.0,5.94489
23.0,6.17766
70.0,6.03248
29.0,6.07966
27.0,6.07967
74.0,6.4136
41.0,6.11994
80.0,5.99474
93.0,6.24885
0.0,5.91261
20.0,5.91326
51.0,6.07989
23.0,6.04942
25.0,6.03167
5.0,6.07952
99.0,6.35517
23.0,6.00714
90.0,6.06577
99.0,6.22491
36.0,6.22626
48.0,6.04509
50.0,6.33311
5.0,5.77029
85.0,6.59213
100.0,6.85828
99.0,5.97575
96.0,6.82717
42.0,6.08801
89.0,6.63465
100.0,6.13961
13.0,5.95023
99.0,6.10412
100.0,6.80232
88.0,5.86955
69.0,6.45726
37.0,6.19844
3.0,6.00745
91.0,6.77346
99.0,6.09781
4.0,6.08245
100.0,6.01363
0.0,6.00765
95.0,6.40592
9.0,6.01932
27.0,6.10629
21.0,7.36532
45.0,6.15075
33.0,6.13571
87.0,6.00087
7.0,6.07791
99.0,6.82307
28.0,6.11056
38.0,6.08845
33.0,6.01859
99.0,6.32894
65.0,6.09083
74.0,6.10975
75.0,6.07961
79.0,6.01575
56.0,6.0758
73.0,6.09095
94.0,6.10615
67.0,6.05929
41.0,6.14151
77.0,6.25882
100.0,6.86336
35.0,6.10432
69.0,6.16712
66.0,6.10581
88.0,6.03329
41.0,6.08277
9.0,6.0729
100.0,6.20765
98.0,6.06582
51.0,7.43392
0.0,6.3745
99.0,6.92371
16.0,5.96236
1.0,5.85362
1.0,5.93134
46.0,6.115
59.0,6.11369
26.0,6.00982
67.0,6.02392
81.0,7.20902
3.0,6.06148
70.0,6.18859
7.0,5.9907
0.0,6.12817
99.0,6.11087
0.0,6.44927
100.0,6.83095
6.0,6.13788
92.0,6.28856
69.0,6.36183
1.0,6.65069
64.0,6.05221
45.0,5.85937
14.0,6.01664
74.0,6.12333
77.0,6.15652
100.0,6.78047
89.0,6.61876
3.0,5.95891
32.0,6.03611
97.0,5.9798
75.0,6.10733
60.0,6.17308
94.0,6.11407
98.0,7.03089
98.0,7.47334
73.0,6.23237
40.0,6.31758
57.0,6.14607
76.0,6.14931
95.0,6.39592
74.0,6.77628
49.0,5.98717
99.0,6.49899
99.0,6.50919
80.0,6.2144
100.0,6.65452
78.0,6.19162
77.0,6.62445
1.0,5.93257
87.0,6.10331
92.0,6.05444
91.0,6.07199
41.0,5.9588
64.0,5.99209
100.0,7.38722
100.0,6.18097
58.0,6.2381
1.0,6.00022
9.0,6.12452
11.0,5.91213
95.0,6.62113
100.0,6.11756
74.0,7.248
67.0,6.06378
83.0,6.06035
56.0,5.85326
4.0,6.00043
55.0,6.04227
38.0,5.96337
81.0,6.14392
26.0,5.93406
99.0,6.68863
25.0,5.85901
4.0,6.71183
82.0,6.07352
27.0,6.64174
88.0,6.03316
78.0,6.05447
32.0,5.96505
33.0,5.99895
57.0,6.0826
13.0,5.95825
69.0,6.11728
21.0,6.38609
48.0,6.04076
45.0,6.08309
74.0,6.18069
46.0,6.09006
97.0,6.10813
4.0,6.11204
16.0,6.10629
81.0,6.23196
96.0,8.49485
1.0,6.06084
20.0,6.3076
96.0,6.74572
10.0,5.78783
42.0,6.00246
100.0,7.03297
98.0,6.74996
97.0,6.86655
98.0,6.04711
94.0,6.11183
14.0,6.0659
4.0,6.15039
95.0,6.37382
92.0,6.15955
46.0,6.13702
10.0,6.00354
68.0,6.03804
37.0,6.40405
93.0,6.6107
100.0,6.16917
40.0,5.91844
98.0,6.57607
49.0,5.9152
65.0,5.95457
100.0,6.15097
13.0,5.90924
75.0,6.14944
34.0,6.10298
17.0,6.25842
100.0,6.74828
2.0,6.01124
0.0,6.13171
2.0,6.10963
17.0,6.12841
99.0,6.12628
93.0,6.9079
45.0,6.2593
0.0,5.99362
40.0,6.152
4.0,6.20902
40.0,6.02279
92.0,6.0471
0.0,7.52496
84.0,6.61558
79.0,6.1599
34.0,5.99949
99.0,6.75981
0.0,7.22561
3.0,6.00103
97.0,8.22792
20.0,5.78891
88.0,5.97346
90.0,6.1293
12.0,6.11753
11.0,6.67194
94.0,6.48581
98.0,6.39368
7.0,6.30193
95.0,6.07728
72.0,6.69896
96.0,6.45603
30.0,6.01578
27.0,5.94163
31.0,8.02247
95.0,8.49485
84.0,6.17374
63.0,6.18296
99.0,6.57777
5.0,6.09342
94.0,6.04353
36.0,6.06984
81.0,5.95518
5.0,6.03482
91.0,6.34245
72.0,5.81579
31.0,6.11699
99.0,6.83033
79.0,6.19538
99.0,6.66503
81.0,5.8617
68.0,6.1649
87.0,6.09459
94.0,6.15444
34.0,6.11773
86.0,6.14836
93.0,6.35112
67.0,6.05778
84.0,6.08605
72.0,6.10188
95.0,6.05208
64.0,5.90507
100.0,6.05446
96.0,6.81416
8.0,6.03467
4.0,5.99438
3.0,6.46778
96.0,6.39562
41.0,6.3167
90.0,6.59153
78.0,6.4497
1.0,6.10628
32.0,6.01273
94.0,6.09196
0.0,6.07398
61.0,5.97046
61.0,5.98274
87.0,6.73741
15.0,6.20473
0.0,6.37022
100.0,6.98183
80.0,6.02131
95.0,8.49485
52.0,6.20878
1.0,5.98318
100.0,6.79756
21.0,6.13741
0.0,6.09298
0.0,5.9198
99.0,6.92638
97.0,6.15827
45.0,6.951
82.0,6.02319
51.0,5.99989
75.0,6.19365
96.0,6.13899
31.0,6.14936
61.0,6.05815
50.0,6.07069
88.0,6.20907
98.0,6.30879
46.0,6.07384
56.0,5.971
95.0,6.76836
35.0,5.89668
99.0,7.42497
98.0,6.86164
39.0,6.0598
100.0,6.93042
54.0,6.12399
62.0,6.51484
100.0,6.01185
98.0,6.10222
42.0,6.05275
26.0,6.7272
2.0,6.19186
64.0,6.10183
99.0,6.18578
21.0,6.14049
87.0,6.12338
72.0,6.49565
43.0,5.91208
95.0,6.40929
22.0,6.09205
9.0,5.91187
87.0,6.18005
7.0,6.11352
100.0,6.58964
96.0,6.50076
4.0,5.88368
84.0,5.97335
2.0,6.06163
2.0,6.12469
98.0,6.08189
97.0,6.47512
88.0,6.23605
13.0,5.93056
29.0,6.10887
37.0,6.22988
33.0,6.13598
55.0,6.10623
75.0,6.34974
13.0,5.97234
82.0,6.01529
99.0,6.39752
51.0,6.13268
54.0,6.10819
0.0,6.13358
37.0,6.81716
38.0,6.22802
14.0,6.63434
100.0,7.03197
99.0,7.55187
61.0,6.04359
40.0,6.07733
2.0,6.75184
19.0,6.07798
1.0,6.03747
98.0,6.29301
0.0,6.60204
100.0,6.77841
36.0,6.01278
100.0,6.80775
50.0,6.1044
41.0,6.24763
45.0,6.05871
79.0,6.09716
65.0,6.13186
64.0,6.11733
96.0,6.44519
76.0,6.8606
50.0,6.20814
18.0,6.01786
0.0,6.1213
76.0,5.90127
21.0,6.05958
24.0,6.07396
14.0,5.98629
25.0,6.5164
86.0,7.03403
0.0,6.51552
42.0,6.44284
79.0,6.43255
56.0,6.12979
61.0,5.99125
98.0,6.86417
86.0,6.06475
42.0,5.96134
97.0,7.26891
96.0,6.46772
100.0,6.72692
17.0,5.88447
15.0,6.06987
58.0,6.14989
79.0,6.17071
87.0,6.08655
35.0,5.98991
0.0,6.1974
0.0,6.08156
13.0,6.19598
26.0,5.98065
17.0,6.05679
64.0,6.05579
0.0,6.02399
5.0,5.83139
85.0,6.11196
8.0,6.06706
48.0,6.15158
89.0,6.12752
86.0,6.1877
55.0,5.88873
74.0,6.06412
74.0,6.21587
83.0,5.90525
88.0,6.21972
98.0,6.15305
99.0,8.49485
98.0,5.81814
96.0,6.10296
58.0,5.94219
4.0,6.06852
96.0,6.29203
54.0,5.94022
67.0,6.60356
79.0,6.55095
88.0,6.27019
20.0,5.8864
98.0,6.83296
0.0,6.14061
70.0,6.0953
98.0,6.62108
62.0,6.07422
100.0,6.78556
14.0,6.08304
23.0,5.92623
12.0,5.94468
35.0,6.386
89.0,6.10044
94.0,6.27383
75.0,5.98487
29.0,6.34503
97.0,6.52886
91.0,6.02755
94.0,6.57882
100.0,6.91796
18.0,6.13039
58.0,6.00716
66.0,6.51819
97.0,8.49485
75.0,6.8018
2.0,6.06328
0.0,6.06097
0.0,6.06904
96.0,6.22001
11.0,6.06515
84.0,5.9262
80.0,6.80656
41.0,5.92556
28.0,6.10136
97.0,5.76839
29.0,6.01303
99.0,6.16511
100.0,5.923
13.0,6.04595
91.0,6.11736
58.0,6.4796
2.0,5.95452
99.0,6.95001
99.0,6.08286
80.0,6.12334
71.0,6.11725
63.0,6.18981
31.0,6.04773
77.0,5.80311
50.0,6.07862
86.0,6.17263
70.0,6.01141
80.0,6.10495
24.0,5.99734
99.0,6.38505
40.0,5.9662
98.0,7.3213
46.0,6.10754
94.0,6.39106
0.0,6.07981
99.0,6.50759
45.0,6.02816
99.0,6.41904
92.0,6.87516
93.0,6.88806
40.0,5.90665
64.0,6.55906
100.0,6.07879
99.0,6.50699
29.0,6.07809
13.0,6.02104
23.0,6.15466
0.0,5.91827
82.0,5.9889
64.0,6.11635
97.0,6.11948
99.0,6.46057
68.0,6.01612
51.0,6.33423
95.0,6.19163
6.0,5.98784
98.0,6.65012
79.0,6.2062
55.0,6.10593
98.0,6.76032
71.0,5.89932
42.0,5.97753
95.0,6.28917
100.0,6.1171
75.0,6.05638
9.0,6.19558
43.0,6.15596
96.0,7.7675
95.0,6.15852
96.0,6.14086
89.0,6.17042
72.0,6.32141
74.0,6.63538
13.0,6.12654
20.0,5.94818
27.0,6.09199
92.0,6.0013
8.0,6.06957
94.0,6.08228
33.0,5.98584
46.0,6.16713
35.0,6.49763
31.0,6.0577
36.0,6.10377
37.0,6.77387
96.0,6.91519
22.0,6.05159
67.0,6.0306
50.0,6.0668
58.0,6.56107
97.0,6.0825
67.0,5.96409
91.0,6.11505
100.0,6.12967
49.0,6.20649
3.0,6.05737
25.0,5.92048
13.0,6.06321
85.0,6.3076
100.0,6.84445
99.0,6.28098
5.0,6.14676
99.0,6.39629
99.0,6.7704
40.0,6.02965
70.0,6.27809
12.0,6.17145
21.0,6.00157
91.0,6.0285
45.0,6.09405
67.0,6.09669
99.0,6.35518
66.0,6.03609
26.0,6.06193
98.0,6.05523
34.0,6.1531
24.0,6.00606
64.0,6.09983
67.0,6.10283
31.0,6.06268
35.0,6.21977
99.0,7.13239
3.0,6.72375
27.0,6.1562
95.0,6.75637
61.0,6.0987
90.0,6.04985
6.0,6.10179
95.0,6.93962
21.0,6.09824
100.0,6.72233
85.0,6.1097
97.0,6.69285
90.0,6.33892
16.0,5.95861
63.0,6.02481
29.0,6.06747
10.0,6.18917
28.0,6.13688
34.0,5.95843
99.0,6.51856
6.0,5.77898
46.0,6.53764
15.0,5.82665
100.0,6.75457
14.0,6.02923
46.0,5.97464
86.0,6.43426
99.0,6.38101
55.0,6.11073
34.0,6.12221
99.0,6.85599
99.0,6.15288
65.0,6.04396
15.0,5.96504
3.0,6.14202
0.0,6.06413
91.0,6.58773
28.0,6.02359
98.0,6.10458
0.0,6.04602
4.0,5.8363
74.0,6.13115
0.0,6.09953
87.0,6.07897
0.0,6.08485
37.0,6.15413
28.0,6.09866
10.0,6.01309
49.0,6.05788
77.0,6.28446
95.0,6.66164
92.0,6.97813
54.0,6.13741
14.0,6.03326
5.0,5.92134
1.0,6.00726
99.0,6.11134
97.0,6.60509
57.0,6.38885
99.0,6.14324
72.0,5.98626
98.0,6.58827
94.0,6.17901
98.0,6.11849
75.0,6.03897
99.0,6.82297
100.0,6.094
0.0,6.00966
1.0,6.10523
16.0,6.20527
87.0,6.14835
7.0,8.20304
10.0,5.96374
75.0,6.03285
98.0,6.62626
39.0,6.30142
65.0,6.15124
79.0,6.22499
27.0,6.03828
90.0,6.53524
66.0,6.0617
99.0,5.87591
91.0,6.20284
0.0,5.97739
61.0,6.09844
2.0,5.99568
1.0,6.73804
0.0,6.78186
95.0,6.59498
96.0,6.20196
99.0,6.04324
49.0,6.13657
100.0,6.70115
100.0,6.77749
96.0,6.49815
95.0,8.49485
58.0,6.0661
95.0,6.64842
95.0,6.234
34.0,6.01325
88.0,6.14682
85.0,6.01251
44.0,6.16327
96.0,8.49485
78.0,6.04465
57.0,5.74092
25.0,6.07687
77.0,6.01165
0.0,5.95777
45.0,5.97357
66.0,6.41408
100.0,6.63705
87.0,6.20469
12.0,6.17833
26.0,6.1831
19.0,6.50034
12.0,5.99041
77.0,6.20172
51.0,6.22008
3.0,5.96844
22.0,5.96517
11.0,6.11644
1.0,6.02763
57.0,6.09517
89.0,6.02184
90.0,6.54159
87.0,6.00816
79.0,6.69077
99.0,6.76019
89.0,7.0579
89.0,6.08683
9.0,6.10685
81.0,6.44632
48.0,6.0709
83.0,6.1388
46.0,6.04516
57.0,6.84318
89.0,6.15309
21.0,6.02679
100.0,6.18503
12.0,5.97893
6.0,7.37715
0.0,6.77705
100.0,6.70032
3.0,6.10505
0.0,5.96236
98.0,6.23458
84.0,5.91076
22.0,6.27773
79.0,6.13287
0.0,8.05434
88.0,6.53869
21.0,6.13207
99.0,6.09925
3.0,6.70262
0.0,6.07943
95.0,6.24385
81.0,6.59548
68.0,6.01578
75.0,6.18513
99.0,6.09948
78.0,6.26439
6.0,6.06341
0.0,6.54251
95.0,6.12176
33.0,5.95783
16.0,5.9329
21.0,6.07398
100.0,6.8474
27.0,6.10649
86.0,6.21997
15.0,6.19792
74.0,5.87548
28.0,5.83071
99.0,6.72913
16.0,6.05975
80.0,6.21706
43.0,6.13953
38.0,6.04727
85.0,6.07516
12.0,6.02401
7.0,6.18493
98.0,6.18568
4.0,6.04449
54.0,6.00833
79.0,5.98011
63.0,6.01696
66.0,6.09897
10.0,5.9404
89.0,6.23986
0.0,6.00286
45.0,6.16219
72.0,6.1514
90.0,6.18089
26.0,6.07436
51.0,6.09168
84.0,6.16189
95.0,6.20144
69.0,6.12351
0.0,5.95601
87.0,5.85033
13.0,5.93375
96.0,6.94856
74.0,6.07422
33.0,6.14374
2.0,6.01677
85.0,6.12372
2.0,6.54714
99.0,6.60716
19.0,5.97769
15.0,6.0632
82.0,6.04418
79.0,6.12077
96.0,6.43305
97.0,6.10726
100.0,6.23046
1.0,6.29723
74.0,6.0986
32.0,6.09467
73.0,6.11382
99.0,6.84159
19.0,6.1616
26.0,6.04181
96.0,6.05191
99.0,6.01572
53.0,6.12829
48.0,5.94705
1.0,7.35315
99.0,5.7621
55.0,6.76244
3.0,6.09206
83.0,6.04125
84.0,6.62361
5.0,5.94847
50.0,6.33305
98.0,6.18374
24.0,6.14296
0.0,6.06549
92.0,6.07951
0.0,6.49898
50.0,5.98917
62.0,6.15573
99.0,6.53054
97.0,6.12365
76.0,6.07229
80.0,5.99884
85.0,6.0213
91.0,6.3944
0.0,6.98588
1.0,5.94489
76.0,5.74632
