A,B,C,mu,alpha,homo,lumo,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom,gap
15.05755,1.57467,1.51807,2.1434,45.71,-0.2626,-0.0461,741.954,0.082446,-322.42132,-322.414586,-322.413642,-322.453432,21.086,-1045.81904958,-1051.369366685,-1057.29618919,-976.959349465,0.2165
18.86105,1.34062,1.32968,0.0008,48.98,-0.2578,-0.0386,826.9499,0.093635,-306.384286,-306.377325,-306.376381,-306.416352,21.865,-1171.184052618,-1177.481105433,-1184.000923943,-1095.918113122,0.2193
12.11679,1.70392,1.61189,3.1684,45.39,-0.2579,-0.0377,701.3499,0.083436,-322.45625,-322.449687,-322.448743,-322.487435,21.048,-1067.73793895,-1073.395560094,-1079.322382599,-998.296537992,0.2203
20.75251,1.47057,1.44259,1.8826,41.52,-0.2773,-0.0513,751.1914,0.070248,-342.324182,-342.31767,-342.316725,-342.355599,20.074,-997.135018833,-1001.936090192,-1007.269289183,-934.576764096,0.226
80.09637,1.11623,1.11623,0.0009,71.63,-0.2265,0.0026,1041.5974,0.094213,-232.0639,-232.056277,-232.055333,-232.096384,24.215,-1243.49065967,-1249.373556545,-1255.893375055,-1168.99906628,0.2291
12.46112,1.50218,1.36312,0.7462,59.23,-0.2479,0.0422,849.0499,0.093655,-232.036378,-232.028964,-232.028019,-232.069081,24.454,-1226.220356972,-1232.234403228,-1238.753594229,-1151.866188053,0.2901
12.89478,1.51089,1.37546,4.0685,54.4,-0.2693,0.0206,822.8323,0.083392,-248.143861,-248.136834,-248.13589,-248.176127,22.357,-1145.062735475,-1150.430447461,-1156.357269966,-1076.81171909,0.2899
16.14416,1.34674,1.28155,2.7868,55.38,-0.2463,-0.0269,887.4234,0.093413,-269.218553,-269.211092,-269.210148,-269.252047,23.348,-1203.860956284,-1209.844882108,-1216.364700618,-1129.747123312,0.2194
9.0195,2.12799,1.74027,4.5664,52.58,-0.2408,-0.0172,680.2345,0.095665,-302.567313,-302.560613,-302.559669,-302.597876,22.098,-1125.160032522,-1131.620237677,-1138.140056187,-1048.590756833,0.2236
31.68669,1.43776,1.38714,4.1826,49.06,-0.2771,-0.0239,807.2438,0.082782,-322.442708,-322.436104,-322.43516,-322.473001,21.182,-1059.240212072,-1064.872105347,-1070.798927852,-989.239073086,0.2532
21.91055,1.33512,1.27835,1.2338,67.0,-0.2405,-0.0092,897.8437,0.094569,-232.050342,-232.043419,-232.042475,-232.080639,24.101,-1234.982892648,-1241.305045823,-1247.824864333,-1159.118937075,0.2313
21.9297,1.34235,1.28507,5.2846,59.94,-0.2842,-0.0374,871.1625,0.084479,-248.151318,-248.144801,-248.143857,-248.18147,21.754,-1149.742070088,-1155.429811664,-1161.356634169,-1080.164499677,0.2468
28.31357,1.31903,1.27032,1.9151,59.6,-0.2442,-0.024,858.0993,0.070848,-267.963366,-267.956622,-267.955678,-267.993506,22.78,-1044.071437015,-1048.728181304,-1054.062007804,-981.223900629,0.2202
28.35195,1.3265,1.27733,5.7112,52.46,-0.2849,-0.0526,831.3517,0.060584,-284.062954,-284.056563,-284.055619,-284.092997,20.574,-957.959631963,-961.948706676,-966.689537171,-901.428601171,0.2323
20.01298,1.29514,1.23498,3.9327,57.54,-0.2632,-0.0579,914.8563,0.094355,-269.216495,-269.209287,-269.208342,-269.248873,22.875,-1202.569542762,-1208.7122283631,-1215.231419364,-1127.755409746,0.2053
23.98185,1.28659,1.23046,3.9039,50.43,-0.2682,-0.0625,870.3354,0.07066,-305.129953,-305.123003,-305.122059,-305.161238,21.633,-1011.930426035,-1016.457275961,-1021.791102461,-949.545363782,0.2057
14.22676,1.26311,1.19433,0.0,65.82,-0.239,0.0588,1025.2475,0.141612,-234.484521,-234.476522,-234.475578,-234.518462,26.786,-1506.748882931,-1515.950047398,-1524.841849928,-1406.42964661,0.2979
12.55557,1.27566,1.25351,1.263,58.63,-0.2418,0.0372,959.5388,0.117895,-270.39928,-270.39147,-270.390525,-270.432574,25.564,-1316.926155413,-1324.4681860841,-1332.173369095,-1229.315858869,0.279
14.89645,1.24544,1.24233,1.4538,51.62,-0.2515,0.0292,921.7788,0.09418,-306.313706,-306.306114,-306.305169,-306.345991,24.334,-1126.8944673981,-1132.795562034,-1139.314753035,-1051.765952373,0.2807
10.01609,1.67405,1.47386,2.8394,57.34,-0.2447,0.0282,829.3437,0.129694,-287.683128,-287.675482,-287.674538,-287.715221,25.268,-1346.096538787,-1354.629406169,-1362.928212694,-1250.739016129,0.2729
19.69511,1.20925,1.16405,1.514,57.94,-0.2431,0.0619,987.2389,0.117711,-270.405973,-270.397985,-270.397041,-270.439567,25.727,-1321.12607315,-1328.556407219,-1336.262217739,-1233.704029306,0.305
17.88474,1.19749,1.15436,0.1495,65.57,-0.2397,0.0646,1048.5765,0.141123,-234.48564,-234.477444,-234.4765,-234.519304,27.01,-1507.451065502,-1516.528610696,-1525.420413226,-1406.958009188,0.3043
21.32017,1.26339,1.22011,0.9061,59.21,-0.2424,0.0413,974.5309,0.117121,-270.392759,-270.384807,-270.383863,-270.426097,25.219,-1312.834169224,-1320.287093617,-1327.992904137,-1225.251483076,0.2837
21.2057,1.36147,1.31075,2.8689,58.57,-0.2456,0.0272,926.9585,0.129432,-287.689262,-287.681558,-287.680614,-287.721527,25.249,-1349.945678993,-1358.442150853,-1366.740957378,-1254.696087883,0.2729
14.85379,1.31677,1.24669,0.835,62.82,-0.2579,0.0587,950.8272,0.141225,-234.474613,-234.466965,-234.466021,-234.506066,26.865,-1500.531523759,-1509.952943885,-1518.844746415,-1398.651045046,0.3166
15.21364,1.3216,1.25359,4.1681,57.89,-0.3164,0.0376,924.0066,0.13111,-250.583643,-250.576387,-250.575443,-250.614891,24.704,-1420.344658685,-1429.122882086,-1437.421688611,-1324.712914594,0.354
15.53869,1.41482,1.33271,4.2405,54.99,-0.2476,0.023,867.8577,0.119718,-266.616319,-266.609198,-266.608253,-266.64743,23.932,-1292.244971425,-1300.218728288,-1307.923911299,-1202.904632568,0.2706
15.41191,1.48321,1.38825,1.2818,56.58,-0.2547,0.0346,851.4059,0.11701,-270.386138,-270.378715,-270.377771,-270.417487,25.17,-1308.679432135,-1316.464308789,-1324.170119309,-1219.848630586,0.2893
15.60527,1.49376,1.39916,4.5806,51.68,-0.2825,0.0109,824.9588,0.106754,-286.492223,-286.485166,-286.484222,-286.52342,23.105,-1226.6445530561,-1233.769917751,-1240.882732266,-1144.095744106,0.2934
17.75615,1.40782,1.33715,1.0683,56.07,-0.2584,0.0547,867.686,0.117433,-270.387395,-270.379973,-270.379028,-270.418719,25.054,-1309.468210948,-1317.253715111,-1324.958898122,-1220.621721674,0.3131
18.36601,1.41178,1.34418,3.7667,51.25,-0.2751,0.0324,842.1422,0.107193,-286.495416,-286.488353,-286.487409,-286.526586,22.978,-1228.648189293,-1235.769788934,-1242.882603449,-1146.0824376,0.3075
16.26187,1.32932,1.25757,1.8394,55.5,-0.2594,0.0564,894.418,0.117709,-270.393902,-270.386433,-270.385489,-270.425267,25.617,-1313.551412011,-1321.307423251,-1329.013233771,-1224.730650606,0.3158
16.69433,1.33442,1.26475,4.9959,50.66,-0.282,0.0354,867.7431,0.107556,-286.502445,-286.49537,-286.494426,-286.533599,23.456,-1233.0589500541,-1240.173019587,-1247.285834102,-1150.483158217,0.3174
14.90738,1.23565,1.20615,2.8209,58.27,-0.248,-0.0188,976.3209,0.141084,-271.652242,-271.644564,-271.64362,-271.684489,25.654,-1475.319467157,-1484.721434504,-1493.613237034,-1373.681206918,0.2292
9.17284,1.64437,1.5162,3.6925,54.88,-0.2492,0.034,810.6686,0.131133,-287.724713,-287.717322,-287.716377,-287.756983,24.754,-1372.191500552,-1380.884382729,-1389.182561745,-1276.945046987,0.2832
15.46437,1.39898,1.37994,4.1439,51.52,-0.2771,0.0095,860.792,0.118294,-307.596472,-307.589259,-307.588314,-307.62831,23.614,-1303.990057378,-1311.9060834131,-1319.611266424,-1215.210084058,0.2866
18.93096,1.35129,1.29188,2.899,51.36,-0.2564,-0.027,890.8485,0.11665,-307.567279,-307.559743,-307.558799,-307.599503,24.186,-1285.671187141,-1293.384527769,-1301.090338289,-1197.133432295,0.2294
18.07094,1.30977,1.28212,2.8428,51.64,-0.2544,-0.0258,896.28,0.117214,-307.563525,-307.556074,-307.55513,-307.595647,23.884,-1283.3155183551,-1291.082197248,-1298.788007768,-1194.713757591,0.2285
16.56594,1.24175,1.21031,3.2791,51.08,-0.2512,-0.0209,920.2045,0.117582,-307.571937,-307.564452,-307.563508,-307.604035,24.408,-1288.594124063,-1296.33946765,-1304.04527817,-1199.977303083,0.2303
10.82745,1.75781,1.61458,4.0088,48.01,-0.2477,0.0352,722.62,0.108023,-323.647099,-323.640154,-323.63921,-323.678439,23.171,-1187.1547841771,-1194.349802371,-1201.462616886,-1104.439685342,0.2828
10.28968,1.73795,1.57616,3.0286,48.93,-0.27,0.0147,745.4967,0.107385,-323.61489,-323.607894,-323.60695,-323.646631,23.021,-1166.943346796,-1174.106362031,-1181.219176546,-1084.47987907,0.2847
7.43799,2.17321,1.82085,3.2052,44.01,-0.281,0.0033,648.7955,0.095121,-343.517848,-343.511052,-343.510108,-343.54935,22.123,-1118.3195569131,-1124.719521204,-1131.239339714,-1042.443678669,0.2843
14.60008,1.12793,1.08923,0.0,68.01,-0.3039,0.0917,1142.2706,0.188559,-236.917873,-236.909445,-236.908501,-236.950436,29.423,-1777.995923271,-1790.482097353,-1801.745883903,-1650.070056004,0.3957
15.80144,1.13541,1.09517,1.3185,60.77,-0.2614,0.0813,1080.8627,0.16513,-272.837907,-272.829692,-272.828748,-272.870294,28.145,-1591.483305728,-1602.3254062301,-1612.40320077,-1476.561934977,0.3427
16.48602,1.20376,1.16243,1.0198,61.48,-0.2496,0.0912,1051.6942,0.164797,-272.83072,-272.822537,-272.821593,-272.863117,27.616,-1586.973398545,-1597.835579335,-1607.913373875,-1472.058302884,0.3409
15.76768,1.26349,1.21402,0.8667,61.68,-0.2481,0.0928,1024.2518,0.164575,-272.836211,-272.828014,-272.82707,-272.868652,27.758,-1590.419050464,-1601.272446128,-1611.350240668,-1475.531565199,0.3409
8.61403,1.65582,1.48653,2.2344,54.23,-0.2599,0.0832,833.3905,0.14179,-308.759185,-308.751559,-308.750615,-308.791113,25.975,-1405.751309381,-1415.185279687,-1424.077082217,-1303.656850099,0.3431
18.03364,1.21229,1.16922,2.365,54.26,-0.2515,0.078,991.9169,0.141312,-308.749822,-308.741831,-308.740887,-308.78212,26.355,-1399.875942614,-1409.080872135,-1417.972674665,-1298.013661662,0.3295
19.04993,1.28796,1.24432,0.0023,54.79,-0.2512,0.0848,963.7244,0.141011,-308.741915,-308.733932,-308.732988,-308.774251,25.869,-1394.914228951,-1404.124178544,-1413.015981074,-1293.075793341,0.336
17.20216,1.14331,1.10143,0.0002,53.58,-0.2614,0.0773,1019.4799,0.141711,-308.757991,-308.749984,-308.74904,-308.79022,26.875,-1405.002063635,-1414.196953012,-1423.088755542,-1303.096484562,0.3388
9.7394,2.33341,2.0649,0.7819,59.52,-0.2544,0.0501,624.2663,0.119752,-233.25376,-233.247695,-233.24675,-233.283102,22.582,-1362.286898496,-1370.924559881,-1378.629742892,-1272.452710056,0.3045
9.56893,2.53695,2.27029,1.8509,51.95,-0.2535,0.0206,567.0194,0.095784,-269.170508,-269.164562,-269.163618,-269.200269,20.79,-1173.712286379,-1180.646888338,-1187.166706848,-1097.25596231,0.274
10.17573,2.39853,2.15322,1.2731,51.72,-0.2533,0.0374,579.431,0.095926,-269.170061,-269.164157,-269.163213,-269.199558,20.748,-1173.431789856,-1180.392747193,-1186.912565703,-1096.8098034111,0.2907
9.7226,2.37649,2.09674,4.1766,54.24,-0.3085,0.0282,599.6434,0.109648,-249.362379,-249.35669,-249.355746,-249.391553,20.406,-1281.842127223,-1289.826551739,-1296.939366254,-1198.279891238,0.3367
8.19482,2.68797,2.48393,3.0536,50.2,-0.2526,0.0144,538.446,0.098381,-265.398572,-265.392993,-265.392048,-265.427692,19.583,-1155.949389116,-1163.113659369,-1169.63285037,-1078.730641612,0.267
9.33153,2.61233,2.34471,4.2848,46.71,-0.2807,-0.0024,539.6838,0.085545,-285.275928,-285.270351,-285.269407,-285.30544,18.731,-1091.260113815,-1097.537086342,-1103.463908847,-1021.024913972,0.2783
10.16978,2.44557,2.18948,2.742,46.76,-0.2731,0.0136,555.134,0.085731,-285.276468,-285.270937,-285.269993,-285.305789,18.623,-1091.598968675,-1097.904806616,-1103.831629121,-1021.243914613,0.2867
9.64201,2.2122,1.97612,2.8867,54.48,-0.2459,-0.023,636.1846,0.119748,-270.431243,-270.425177,-270.424232,-270.46122,21.345,-1336.98322558,-1345.619631947,-1353.324814958,-1247.291481683,0.2229
9.75537,2.43167,2.1475,2.8301,46.71,-0.2487,-0.0357,575.5626,0.095537,-306.349558,-306.343561,-306.342617,-306.37988,19.792,-1149.391920066,-1156.293891557,-1162.813710067,-1073.031604874,0.2129
9.92569,2.31264,2.09564,1.1864,46.85,-0.2557,-0.0341,583.4738,0.095867,-306.347185,-306.341242,-306.340298,-306.377564,19.531,-1147.9028412091,-1154.838698186,-1161.358516696,-1071.57829403,0.2215
9.72204,2.56437,2.11019,4.2072,52.08,-0.2396,0.0265,586.133,0.108991,-286.498779,-286.492684,-286.49174,-286.529456,20.138,-1230.75850206,-1238.487530413,-1245.600344928,-1147.88338843,0.2661
9.86113,2.62587,2.15831,2.0739,52.85,-0.2475,0.0325,592.3635,0.108198,-286.484121,-286.477884,-286.47694,-286.514266,21.051,-1221.560475138,-1229.200397213,-1236.313211728,-1138.35152672,0.28
7.95497,2.17512,1.87197,0.0792,63.82,-0.2855,0.0897,724.2171,0.16689,-235.696227,-235.689406,-235.688462,-235.726646,25.155,-1639.253683371,-1650.971158928,-1661.048953468,-1523.35339858,0.3752
8.13109,2.39776,2.05141,1.6234,56.72,-0.2406,0.087,657.946,0.143052,-271.620156,-271.61347,-271.612526,-271.650802,23.46,-1455.185213383,-1465.209669658,-1474.101472188,-1352.542311235,0.3276
8.33933,2.2348,1.94718,1.9413,56.22,-0.2416,0.0778,675.7455,0.143134,-271.614305,-271.607578,-271.606634,-271.645328,23.307,-1451.513658224,-1461.51238663,-1470.40418916,-1349.107326969,0.3194
8.62281,2.36504,2.02665,1.0403,57.2,-0.2445,0.0871,657.4853,0.143075,-271.612772,-271.606218,-271.605273,-271.642958,23.494,-1450.551686927,-1460.65897439,-1469.550149411,-1347.620130639,0.3316
9.2142,2.40798,2.08586,2.1966,49.83,-0.247,0.0697,615.1353,0.119168,-307.528446,-307.522006,-307.521062,-307.558945,21.718,-1261.303130144,-1269.704220636,-1277.410031156,-1171.682922273,0.3167
8.32944,2.22945,1.91437,1.2955,56.81,-0.2613,0.0775,673.3675,0.143443,-271.616401,-271.609777,-271.608832,-271.646705,23.883,-1452.828917088,-1462.892278921,-1471.783453942,-1349.971406862,0.3388
8.09856,2.57394,2.18192,2.5785,49.25,-0.2475,0.0698,592.6958,0.120269,-307.541973,-307.535777,-307.534833,-307.572115,21.686,-1269.791444387,-1278.345647075,-1286.051457595,-1179.947215803,0.3174
8.4595,2.35385,2.05709,2.2789,49.3,-0.2432,0.0686,614.496,0.119781,-307.534482,-307.528025,-307.527081,-307.565064,21.983,-1265.0907744681,-1273.481197307,-1281.187007827,-1175.522649844,0.3118
10.85908,1.95333,1.7863,0.6877,58.69,-0.2584,0.0556,694.8847,0.118801,-233.249538,-233.243054,-233.24211,-233.279588,23.656,-1359.637555498,-1368.012290612,-1375.718101132,-1270.24764343,0.314
12.11067,1.99826,1.83642,1.9719,51.81,-0.2611,0.0484,653.8855,0.094784,-269.170665,-269.164427,-269.163483,-269.200589,21.894,-1173.810805292,-1180.562174623,-1187.081993133,-1097.45676519,0.3095
7.39757,2.68675,2.36455,0.8803,54.94,-0.239,0.0381,568.5035,0.107234,-249.281074,-249.274838,-249.273894,-249.310679,22.525,-1230.822507978,-1238.463685071,-1245.576499586,-1147.530728372,0.2771
10.97625,1.97735,1.8089,4.0027,53.78,-0.3029,0.0346,669.5084,0.108659,-249.358446,-249.352356,-249.351412,-249.388285,21.499,-1279.374134326,-1287.106927733,-1294.219742248,-1196.229191826,0.3375
11.47792,2.02229,1.84983,4.3345,50.4,-0.2641,0.0237,642.9501,0.097425,-265.396194,-265.390273,-265.389329,-265.425905,20.503,-1154.457172714,-1161.406834889,-1167.926653399,-1077.609283029,0.2878
12.33614,2.01791,1.85819,4.8091,46.97,-0.2893,0.0256,629.6714,0.084551,-285.2779,-285.272042,-285.271098,-285.307635,19.788,-1092.497561563,-1098.598204061,-1104.525026566,-1022.402296227,0.3149
11.77386,2.11484,1.92267,4.358,50.95,-0.2611,0.0199,625.5614,0.096776,-265.386781,-265.380879,-265.379935,-265.416377,20.445,-1148.550430497,-1155.512015343,-1162.031833853,-1071.630377277,0.281
12.91115,1.97178,1.85558,3.3988,52.29,-0.2588,0.0211,666.8787,0.107686,-286.46722,-286.46095,-286.460006,-286.497552,21.614,-1210.954945529,-1218.574159807,-1225.686974322,-1127.863341294,0.2799
11.9149,1.76899,1.6621,2.7826,54.2,-0.2458,-0.0201,725.196,0.118731,-270.427802,-270.42131,-270.420366,-270.45852,22.45,-1334.823967111,-1343.193054644,-1350.898865164,-1245.597207383,0.2258
10.19911,1.95836,1.83171,2.6802,50.56,-0.2489,-0.0268,666.334,0.107552,-286.466852,-286.460524,-286.45958,-286.497584,21.436,-1210.724022217,-1218.306840973,-1225.419655488,-1127.883421582,0.2221
13.22277,1.83311,1.72507,2.8138,47.21,-0.2535,-0.0285,676.0308,0.094736,-306.349032,-306.342772,-306.341828,-306.379643,20.727,-1149.0618503321,-1155.798786956,-1162.318605466,-1072.882885241,0.2249
12.0259,1.88839,1.78884,2.6644,50.88,-0.2497,-0.0251,677.2239,0.106753,-286.459793,-286.453456,-286.452512,-286.49031,21.491,-1206.294436186,-1213.871607361,-1220.984421876,-1123.318921116,0.2245
9.03104,2.42288,2.07708,3.5897,50.79,-0.2469,0.0288,602.5288,0.108445,-286.498633,-286.492413,-286.491469,-286.528974,21.624,-1230.666885746,-1238.317475474,-1245.430289989,-1147.580929092,0.2757
13.07302,1.97457,1.86172,3.9549,47.46,-0.2762,0.0022,647.0438,0.09542,-306.370119,-306.364013,-306.363068,-306.400339,20.641,-1162.294132615,-1169.127705625,-1175.646896626,-1085.869811505,0.2785
13.64625,1.58265,1.55333,0.1421,63.06,-0.2264,0.0572,812.7972,0.118893,-233.262752,-233.255758,-233.254814,-233.294462,23.778,-1367.929459424,-1375.984164948,-1383.689975468,-1279.581212296,0.2837
14.44522,1.59752,1.57509,1.9282,59.57,-0.229,0.0408,786.3624,0.107787,-249.301818,-249.294959,-249.294015,-249.334039,22.736,-1243.839554674,-1251.08979366,-1258.202608175,-1162.189338612,0.2698
15.66421,1.58647,1.56432,2.024,55.68,-0.2473,0.0288,776.9091,0.094802,-269.180682,-269.17392,-269.172976,-269.212626,22.011,-1180.096562945,-1186.51911756,-1193.03893607,-1105.010091023,0.276
10.46011,1.59727,1.52425,0.1174,64.07,-0.2707,0.0954,856.0996,0.166165,-235.693825,-235.686573,-235.685628,-235.724945,26.225,-1637.746406753,-1649.193425931,-1659.270592962,-1522.286005771,0.3661
11.41382,1.64753,1.57691,1.6966,57.14,-0.2621,0.0961,804.8416,0.142296,-271.616723,-271.60974,-271.608796,-271.64766,24.439,-1453.030974986,-1462.869061088,-1471.760863618,-1350.570677957,0.3582
11.0212,1.70786,1.62134,1.0196,61.14,-0.2296,0.0931,802.0898,0.154458,-251.727632,-251.720578,-251.719634,-251.758499,25.133,-1510.356432172,-1521.038517879,-1530.523316414,-1401.11464538,0.3227
10.98354,1.8194,1.73248,0.9952,57.69,-0.2424,0.0952,757.9582,0.14199,-271.611192,-271.60423,-271.603286,-271.641993,24.716,-1449.560222707,-1459.411486498,-1468.303289028,-1347.014584454,0.3376
11.38234,1.74877,1.65851,0.9417,57.75,-0.2495,0.0923,774.9385,0.142346,-271.606364,-271.599345,-271.598401,-271.637363,24.416,-1446.530609255,-1456.346105033,-1465.237907563,-1344.109217784,0.3419
11.96296,1.78051,1.69355,2.561,54.33,-0.2447,0.0781,746.2516,0.1312,-287.645651,-287.638806,-287.637862,-287.676543,23.382,-1322.579383994,-1331.614886085,-1339.91369261,-1226.468223027,0.3228
12.94847,1.75438,1.68147,2.483,50.75,-0.2579,0.0832,738.5038,0.118336,-307.526911,-307.520151,-307.519207,-307.557716,22.684,-1260.339903829,-1268.540191441,-1276.246001961,-1170.911713712,0.3412
11.05396,1.62236,1.54412,1.392,56.79,-0.2617,0.0807,799.4573,0.142775,-271.61389,-271.606856,-271.605911,-271.644826,24.947,-1451.253241989,-1461.059325132,-1469.950500153,-1348.792317451,0.3424
12.16882,1.6735,1.59554,1.0902,49.89,-0.2659,0.0771,749.2911,0.118831,-307.536544,-307.529757,-307.528812,-307.567353,23.19,-1266.384698026,-1274.568042895,-1282.273225906,-1176.959017945,0.343
8.50794,2.06188,2.01331,2.7069,54.01,-0.2447,0.0883,666.2034,0.131706,-287.651399,-287.644917,-287.643972,-287.681656,23.25,-1326.1863057261,-1335.449593584,-1343.7477726,-1229.676676544,0.333
6.06795,2.83481,2.21906,0.8753,59.69,-0.24,0.0508,602.7793,0.118547,-233.255379,-233.248816,-233.247872,-233.285091,24.264,-1363.302835567,-1371.62799747,-1379.33380799,-1273.700825457,0.2907
6.09231,2.90988,2.26761,4.1979,54.41,-0.2867,0.0307,577.6433,0.108412,-249.363949,-249.35778,-249.356836,-249.393472,22.047,-1282.827316353,-1290.510536549,-1297.623351064,-1199.484081009,0.3174
6.43371,2.81399,2.21821,1.6946,56.27,-0.2454,0.0378,588.8624,0.107167,-249.294409,-249.287993,-249.287049,-249.324064,23.34,-1239.190340493,-1246.718565966,-1253.831380481,-1155.929936337,0.2832
6.46428,2.88269,2.26314,4.7574,51.08,-0.2776,0.016,564.4965,0.09686,-265.401151,-265.395097,-265.394153,-265.430631,21.255,-1157.567734827,-1164.433938305,-1170.953756815,-1080.574890563,0.2936
6.69318,2.83589,2.25456,1.7653,52.44,-0.2601,0.0209,570.9634,0.094333,-269.176979,-269.170664,-269.16972,-269.206571,22.566,-1177.772897118,-1184.475948256,-1190.995766766,-1101.210524028,0.281
6.69577,2.91901,2.30451,3.7031,47.35,-0.2985,-0.0034,546.1016,0.083973,-285.281493,-285.275526,-285.274582,-285.310917,20.526,-1094.7522014,-1100.784445417,-1106.711267922,-1024.461780765,0.2951
6.6252,2.92578,2.32381,0.9125,56.55,-0.2293,0.0338,568.893,0.106781,-249.285024,-249.278639,-249.277695,-249.314555,23.195,-1233.301168528,-1240.84884678,-1247.961661295,-1149.962953256,0.2631
6.63385,3.00975,2.37975,3.0219,51.35,-0.2579,0.0112,543.9463,0.096563,-265.391486,-265.38548,-265.384535,-265.420818,21.063,-1151.502860342,-1158.399184252,-1164.918375253,-1074.417144746,0.2692
